"","uid","itemNo","valence","internal_node_id","trial_type","chosen_attr","stimulus","nTimeouts","chosen_attr_type","time_elapsed","rt","response","trial_index","timedout","taskNo","trialNo","condition","totalTimeJsPsych","intStartTime","intEndTime","nTrials","ID","interpersonal","category","subcategory","event","internalChosen","globalChosen","internalGlobalChosen","internalSpecificChosen","externalGlobalChosen","externalSpecificChosen"
"75","subCA1_2",62,"positive","0.0-2.0-0.18-0.18","html-button-response-ca","The test material was probably quite easy","You successfully practice saying some phrases of a new language you are trying to learn",0,"external_specific",418808,11459,0,22,FALSE,0,18,"control",2147000,1679966.20000005,1949197.20000005,64,2,"no","general functioning (everyday life: harder task)","life activities","You practice saying some phrases of a new language you are trying to learn",0,0,0,0,0,1
"76","subCA1_2",68,"positive","0.0-2.0-0.19-0.19","html-button-response-ca","I'm a trustworthy person","Someone you are close to tells you they trust you",0,"internal_global",424311,3980,2,23,FALSE,0,19,"control",2147000,1679966.20000005,1949197.20000005,64,2,"yes","close relationship","personal qualities","Someone you are close to tells you they trust you",1,1,1,0,0,0
"77","subCA1_2",2,"negative","0.0-2.0-0.2-0.2","html-button-response-ca","I probably haven't been responsive enough to their recent messages","You message your friend to ask for advice but they don't reply",0,"internal_specific",208291,13778,3,5,FALSE,0,2,"control",2147000,1679966.20000005,1949197.20000005,64,2,"yes","friends","reaching out","You message your friend to ask for advice but they don't reply",1,0,0,1,0,0
"78","subCA1_2",72,"negative","0.0-2.0-0.20-0.20","html-button-response-ca","People are often not interested in what other people have to say at meetings","You speak during a community meeting but feel like people aren't interested in what you have to say",0,"external_global",448713,22876,3,24,FALSE,0,20,"control",2147000,1679966.20000005,1949197.20000005,64,2,"yes","contemporaries (not known well)","feedback/responsibility","You speak during a community meeting but feel like people aren't interested in what you have to say",0,1,0,0,1,0
"79","subCA1_2",74,"negative","0.0-2.0-0.21-0.21","html-button-response-ca","There are often more important things to think about than chores","You washed your clothes on the wrong setting and the colours have run",0,"external_global",464557,14324,2,25,FALSE,0,21,"control",2147000,1679966.20000005,1949197.20000005,64,2,"no","general functioning (everyday life: easier task)","self-care","You washed your clothes on the wrong setting and the colours have run",0,1,0,0,1,0
"80","subCA1_2",79,"negative","0.0-2.0-0.22-0.22","html-button-response-ca","My friend was probably busy that day thinking about something else","You see a very close friend and wave at them but they don't wave back",0,"external_specific",474426,8348,1,26,FALSE,0,22,"control",2147000,1679966.20000005,1949197.20000005,64,2,"yes","close relationship","reaching out","You see a very close friend and wave at them but they don't wave back",0,0,0,0,0,1
"81","subCA1_2",93,"positive","0.0-2.0-0.23-0.23","html-button-response-ca","I'm skilled at what I do","A colleague comments on the high quality of your recent work",0,"internal_global",481532,5598,1,27,FALSE,0,23,"control",2147000,1679966.20000005,1949197.20000005,64,2,"no","general performance (job)","semi-social","A colleague comments on the high quality of your recent work",1,1,1,0,0,0
"82","subCA1_2",99,"negative","0.0-2.0-0.24-0.24","html-button-response-ca","Recently, I haven't been involved much in community events","You want to be nominated for a role in your local community group but no one suggests you",0,"internal_specific",497390,14336,2,28,FALSE,0,24,"control",2147000,1679966.20000005,1949197.20000005,64,2,"yes","contemporaries (not known well)","feedback/responsibility","You want to be nominated for a role in your local community group but no one suggests you",1,0,0,1,0,0
"83","subCA1_2",101,"positive","0.0-2.0-0.25-0.25","html-button-response-ca","I'm the sort of person people like to have on their team","Someone from work tells you they would like to be on your team for a work social event",0,"internal_global",507859,8961,2,29,FALSE,0,25,"control",2147000,1679966.20000005,1949197.20000005,64,2,"yes","colleagues","reaching out","Someone from work tells you they would like to be on your team for a work social event",1,1,1,0,0,0
"84","subCA1_2",104,"positive","0.0-2.0-0.26-0.26","html-button-response-ca","People I'm close to have a lot of time for me","Someone you care about takes time out of their busy day to check in on you ",0,"internal_global",516750,7378,3,30,FALSE,0,26,"control",2147000,1679966.20000005,1949197.20000005,64,2,"yes","close relationship","reaching out","Someone you care about takes time out of their busy day to check in on you",1,1,1,0,0,0
"85","subCA1_2",105,"negative","0.0-2.0-0.27-0.27","html-button-response-ca","On this occasion, I let myself be distracted by something unimportant","You forget you put dinner in the oven and it burns",0,"internal_specific",525822,7549,3,31,FALSE,0,27,"control",2147000,1679966.20000005,1949197.20000005,64,2,"no","general functioning (everyday life: easier task)","self-care","You forget you put dinner in the oven and it burns",1,0,0,1,0,0
"86","subCA1_2",112,"negative","0.0-2.0-0.28-0.28","html-button-response-ca","This particular person seems to be rude about everyone","You overhear a colleague telling someone else they don't like you",0,"external_specific",536126,8782,2,32,FALSE,0,28,"control",2147000,1679966.20000005,1949197.20000005,64,2,"yes","colleagues","personal qualities","You overhear a colleague telling someone else they don't like you",0,0,0,0,0,1
"87","subCA1_2",113,"positive","0.0-2.0-0.29-0.29","html-button-response-ca","Recently, I've taken the time to help out this colleage with their work","A colleague tells you they particularly appreciate your feedback on their work, as it is valuable",0,"internal_specific",568680,31026,2,33,FALSE,0,29,"control",2147000,1679966.20000005,1949197.20000005,64,2,"yes","colleagues","personal qualities","A colleague tells you they particularly appreciate your feedback on their work, as it is valuable",1,0,0,1,0,0
"88","subCA1_2",3,"negative","0.0-2.0-0.3-0.3","html-button-response-ca","Usually people forget some things when they run errands","You return from the shops without something important from your shopping list",0,"external_global",219964,10167,3,6,FALSE,0,3,"control",2147000,1679966.20000005,1949197.20000005,64,2,"no","general functioning (everyday life: harder task)","life activities","You return from the shops without something important from your shopping list",0,1,0,0,1,0
"89","subCA1_2",116,"positive","0.0-2.0-0.30-0.30","html-button-response-ca","I'm good at my job","You find out a colleague has nominated you for a performance award at work",0,"internal_global",576643,6447,3,34,FALSE,0,30,"control",2147000,1679966.20000005,1949197.20000005,64,2,"no","formal assessment (job)","semi-social","You find out a colleague has nominated you for a performance award at work",1,1,1,0,0,0
"90","subCA1_2",127,"positive","0.0-2.0-0.31-0.31","html-button-response-ca","I worked hard on this presentation so it turned out well","You present your work during your evening class and get lots of praise from your classmates",0,"internal_specific",587261,9104,1,35,FALSE,0,31,"control",2147000,1679966.20000005,1949197.20000005,64,2,"yes","contemporaries (not known well)","feedback/responsibility","You present your work during your evening class and get lots of praise from your classmates",1,0,0,1,0,0
"91","subCA1_2",5,"negative","0.0-2.0-0.4-0.4","html-button-response-ca","I can't get on with other people","You'd like to be more engaged in your local community",0,"internal_global",237651,16158,1,7,FALSE,0,4,"control",2147000,1679966.20000005,1949197.20000005,64,2,"no","general functioning (everyday life: harder task)","getting along (semi-social)","You'd like to be more engaged in your local community",1,1,1,0,0,0
"92","subCA1_2",7,"negative","0.0-2.0-0.5-0.5","html-button-response-ca","People never value my ideas","Your suggestion for a community social event receives the lowest number of votes",0,"internal_global",250925,11770,1,8,FALSE,0,5,"control",2147000,1679966.20000005,1949197.20000005,64,2,"yes","contemporaries (not known well)","feedback/responsibility","Your suggestion for a community social event receives the lowest number of votes",1,1,1,0,0,0
"93","subCA1_2",8,"positive","0.0-2.0-0.6-0.6","html-button-response-ca","Recently, I did well on a particular piece of work","You receive anonymised feedback on your work performance by colleagues, and it's very complimentary",0,"internal_specific",267999,15554,2,9,FALSE,0,6,"control",2147000,1679966.20000005,1949197.20000005,64,2,"no","formal assessment (job)","non-social","You receive anonymised feedback on your work performance by colleagues, and it's very complimentary",1,0,0,1,0,0
"94","subCA1_2",13,"negative","0.0-2.0-0.7-0.7","html-button-response-ca","I haven't reached out to this person recently","Someone you feel very close to is having a birthday dinner but hasn't invited you",0,"internal_specific",282159,12639,1,10,FALSE,0,7,"control",2147000,1679966.20000005,1949197.20000005,64,2,"yes","close relationship","reaching out","Someone you feel very close to is having a birthday dinner but hasn't invited you",1,0,0,1,0,0
"95","subCA1_2",15,"positive","0.0-2.0-0.8-0.8","html-button-response-ca","I'm good at my job","You find out that your manager wants to put you forward for promotion at work",0,"internal_global",292846,9180,1,11,FALSE,0,8,"control",2147000,1679966.20000005,1949197.20000005,64,2,"no","general performance (job)","non-social","You find out that your manager wants to put you forward for promotion at work",1,1,1,0,0,0
"96","subCA1_2",17,"negative","0.0-2.0-0.9-0.9","html-button-response-ca","They were probably preoccupied and didn't see me","You smile at someone across the street you recognise, but they don't smile back",0,"external_specific",306125,11768,0,12,FALSE,0,9,"control",2147000,1679966.20000005,1949197.20000005,64,2,"yes","contemporaries (not known well)","reaching out","You smile at someone across the street you recognise, but they don't smile back",0,0,0,0,0,1
"97","subCA1_2",11,"positive","0.0-20.0-0.0-0.0","html-button-response-ca","I'm smart","You take part in a quiz at work and get lots of answers right, so your team wins",0,"internal_global",1941774,6207,1,186,FALSE,1,0,"control",2147000,1679966.20000005,1949197.20000005,64,2,"no","formal assessment (academic)","semi-social","You take part in a quiz at work and get lots of answers right, so your team wins",1,1,1,0,0,0
"98","subCA1_2",21,"positive","0.0-20.0-0.1-0.1","html-button-response-ca","I can usually get my head around straightforward problems","Your neighbour asks you to help them with their maths homework, and you do a good job explaining the problems to them",0,"internal_specific",1951350,8061,3,187,FALSE,1,1,"control",2147000,1679966.20000005,1949197.20000005,64,2,"no","general performance (academic)","semi-social","Your neighbour asks you to help them with their maths homework, and you do a good job explaining the problems to them",1,0,0,1,0,0
"99","subCA1_2",47,"negative","0.0-20.0-0.10-0.10","html-button-response-ca","This particular person probably doesn't have a similar sense of humour to me","Someone you are close to tells you you are not funny",0,"external_specific",2003572,3308,1,196,FALSE,1,10,"control",2147000,1679966.20000005,1949197.20000005,64,2,"yes","close relationship","personal qualities","Someone you are close to tells you you are not funny",0,0,0,0,0,1
