"","uid","choice","trialReward1","trialEffortPropMax2","trialNo","trialEffort2","trialEffort1","trialEffortPropMax1","trialEndTime","pressCount","coinsRunningTotal","trialSuccess","effortTimeLimit","choiceRT","trialReward2","pressTimes","trialStartTime","condition","meanPressLag","studyStartTime","nTrials","ID","deltaReward","deltaEffort","effortChosen","effortUnchosen","deltaEffortSigned","higherEffChosen","highEffortOption","rewardChosen","rewardUnchosen","higherRewChosen","highRewardOption","taskNo","group","maxPressCount"
"114","subRE1_2","route 2",4,0.75,12,42,11,0.2,434432,43,13,1,10000,2650,6,"see raw data",417817,"baseline",167.047619047619,"15:34:36",88,2,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,1,"control",56
"115","subRE1_2","route 2",3,0.95,13,53,20,0.35,452830,54,18,1,10000,2836,5,"see raw data",434432,"baseline",163.207547169811,"15:34:36",88,2,2,0.6,0.95,0.35,0.6,1,0.95,5,3,1,5,1,"control",56
"116","subRE1_2","route 2",3,0.95,13,53,20,0.35,1258376,53,18,1,10000,1716,5,"see raw data",1241095,"control",168.22641509434,"15:34:36",88,2,2,0.6,0.95,0.35,0.6,1,0.95,5,3,1,5,2,"control",56
"117","subRE1_2","route 2",1,0.2,14,11,53,0.95,465445,12,26,1,10000,3633,8,"see raw data",452830,"baseline",161.083333333333,"15:34:36",88,2,7,0.75,0.2,0.95,-0.75,0,0.95,8,1,1,8,1,"control",56
"118","subRE1_2","route 2",1,0.2,14,11,53,0.95,1268708,11,26,1,10000,1768,8,"see raw data",1258376,"control",165.090909090909,"15:34:36",88,2,7,0.75,0.2,0.95,-0.75,0,0.95,8,1,1,8,2,"control",56
"119","subRE1_2","route 1",4,0.35,15,20,42,0.75,481726,42,30,1,10000,2533,3,"see raw data",465445,"baseline",165.095238095238,"15:34:36",88,2,1,0.4,0.75,0.35,0.4,1,0.75,4,3,1,4,1,"control",56
"120","subRE1_2","route 1",4,0.35,15,20,42,0.75,1284489,42,30,1,10000,1800,3,"see raw data",1268708,"control",174.390243902439,"15:34:36",88,2,1,0.4,0.75,0.35,0.4,1,0.75,4,3,1,4,2,"control",56
"121","subRE1_2","route 1",6,0.2,16,11,31,0.55,1298222,31,36,1,10000,1984,5,"see raw data",1284489,"control",165.58064516129,"15:34:36",88,2,1,0.35,0.55,0.2,0.35,1,0.55,6,5,1,6,2,"control",56
"122","subRE1_2","route 1",6,0.2,16,11,31,0.55,496191,32,36,1,10000,2450,5,"see raw data",481726,"baseline",166.645161290323,"15:34:36",88,2,1,0.35,0.55,0.2,0.35,1,0.55,6,5,1,6,1,"control",56
"123","subRE1_2","route 1",5,0.2,17,11,53,0.95,1315819,53,41,1,10000,1833,3,"see raw data",1298222,"control",170.807692307692,"15:34:36",88,2,2,0.75,0.95,0.2,0.75,1,0.95,5,3,1,5,2,"control",56
"124","subRE1_2","route 1",5,0.2,17,11,53,0.95,514205,53,41,1,10000,2251,3,"see raw data",496191,"baseline",167.849056603774,"15:34:36",88,2,2,0.75,0.95,0.2,0.75,1,0.95,5,3,1,5,1,"control",56
"125","subRE1_2","route 1",5,0.35,18,20,53,0.95,1332934,53,46,1,10000,1550,4,"see raw data",1315819,"control",168.22641509434,"15:34:36",88,2,1,0.6,0.95,0.35,0.6,1,0.95,5,4,1,5,2,"control",56
"126","subRE1_2","route 1",5,0.35,18,20,53,0.95,532003,53,46,1,10000,2217,4,"see raw data",514205,"baseline",167.943396226415,"15:34:36",88,2,1,0.6,0.95,0.35,0.6,1,0.95,5,4,1,5,1,"control",56
"127","subRE1_2","route 1",5,0.2,19,11,53,0.95,549933,54,51,1,10000,1966,3,"see raw data",532003,"baseline",173.22641509434,"15:34:36",88,2,2,0.75,0.95,0.2,0.75,1,0.95,5,3,1,5,1,"control",56
"128","subRE1_2","route 1",5,0.2,19,11,53,0.95,1350481,53,51,1,10000,1802,3,"see raw data",1332934,"control",172,"15:34:36",88,2,2,0.75,0.95,0.2,0.75,1,0.95,5,3,1,5,2,"control",56
"129","subRE1_2","route 1",7,0.55,20,31,53,0.95,567531,53,58,1,10000,1766,4,"see raw data",549933,"baseline",172.301886792453,"15:34:36",88,2,3,0.4,0.95,0.55,0.4,1,0.95,7,4,1,7,1,"control",56
"130","subRE1_2","route 1",7,0.55,20,31,53,0.95,1367813,53,58,1,10000,1766,4,"see raw data",1350481,"control",169.211538461538,"15:34:36",88,2,3,0.4,0.95,0.55,0.4,1,0.95,7,4,1,7,2,"control",56
"131","subRE1_2","route 1",7,0.2,21,11,42,0.75,583046,42,65,1,10000,1950,6,"see raw data",567531,"baseline",165.452380952381,"15:34:36",88,2,1,0.55,0.75,0.2,0.55,1,0.75,7,6,1,7,1,"control",56
"132","subRE1_2","route 1",7,0.2,21,11,42,0.75,1383244,43,65,1,10000,1833,6,"see raw data",1367813,"control",164.261904761905,"15:34:36",88,2,1,0.55,0.75,0.2,0.55,1,0.75,7,6,1,7,2,"control",56
"133","subRE1_2","route 1",4,0.55,22,31,53,0.95,1413707,54,4,1,10000,1949,3,"see raw data",1396225,"control",166.018867924528,"15:34:36",88,2,1,0.4,0.95,0.55,0.4,1,0.95,4,3,1,4,2,"control",56
"134","subRE1_2","route 2",4,0.55,22,31,53,0.95,620492,31,3,1,10000,3316,3,"see raw data",605176,"baseline",167.2,"15:34:36",88,2,1,0.4,0.55,0.95,-0.4,0,0.95,3,4,0,4,1,"control",56
"135","subRE1_2","route 2",4,0.95,23,53,11,0.2,637955,54,9,1,10000,2084,6,"see raw data",620492,"baseline",162.547169811321,"15:34:36",88,2,2,0.75,0.95,0.2,0.75,1,0.95,6,4,1,6,1,"control",56
"136","subRE1_2","route 2",4,0.95,23,53,11,0.2,1431122,53,10,1,10000,1816,6,"see raw data",1413707,"control",167.22641509434,"15:34:36",88,2,2,0.75,0.95,0.2,0.75,1,0.95,6,4,1,6,2,"control",56
"137","subRE1_2","route 2",3,0.55,24,31,20,0.35,652087,32,16,1,10000,2151,7,"see raw data",637955,"baseline",161.258064516129,"15:34:36",88,2,4,0.2,0.55,0.35,0.2,1,0.55,7,3,1,7,1,"control",56
"138","subRE1_2","route 2",3,0.55,24,31,20,0.35,1444653,31,17,1,10000,1766,7,"see raw data",1431122,"control",162.733333333333,"15:34:36",88,2,4,0.2,0.55,0.35,0.2,1,0.55,7,3,1,7,2,"control",56
"139","subRE1_2","route 1",7,0.2,25,11,20,0.35,664020,20,23,1,10000,1949,6,"see raw data",652087,"baseline",159.15,"15:34:36",88,2,1,0.15,0.35,0.2,0.15,1,0.35,7,6,1,7,1,"control",56
"140","subRE1_2","route 1",7,0.2,25,11,20,0.35,1456551,21,24,1,10000,1933,6,"see raw data",1444653,"control",160.8,"15:34:36",88,2,1,0.15,0.35,0.2,0.15,1,0.35,7,6,1,7,2,"control",56
"141","subRE1_2","route 2",4,0.75,26,42,11,0.2,679434,42,29,1,10000,1849,6,"see raw data",664020,"baseline",161.5,"15:34:36",88,2,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,1,"control",56
"142","subRE1_2","route 2",4,0.75,26,42,11,0.2,1471983,42,30,1,10000,1683,6,"see raw data",1456551,"control",167.761904761905,"15:34:36",88,2,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,2,"control",56
"143","subRE1_2","route 1",8,0.95,27,53,11,0.2,1482767,12,38,1,10000,2216,1,"see raw data",1471983,"control",158.333333333333,"15:34:36",88,2,7,0.75,0.2,0.95,-0.75,0,0.95,8,1,1,8,2,"control",56
"144","subRE1_2","route 1",8,0.95,27,53,11,0.2,689934,11,37,1,10000,1916,1,"see raw data",679434,"baseline",162.181818181818,"15:34:36",88,2,7,0.75,0.2,0.95,-0.75,0,0.95,8,1,1,8,1,"control",56
"145","subRE1_2","route 1",7,0.35,28,20,42,0.75,705380,42,44,1,10000,1900,6,"see raw data",689934,"baseline",163.452380952381,"15:34:36",88,2,1,0.4,0.75,0.35,0.4,1,0.75,7,6,1,7,1,"control",56
"146","subRE1_2","route 1",7,0.35,28,20,42,0.75,1498129,42,45,1,10000,1816,6,"see raw data",1482767,"control",165.414634146341,"15:34:36",88,2,1,0.4,0.75,0.35,0.4,1,0.75,7,6,1,7,2,"control",56
"147","subRE1_2","route 2",3,0.95,29,53,20,0.35,1515427,53,49,1,10000,1768,4,"see raw data",1498129,"control",168.528301886792,"15:34:36",88,2,1,0.6,0.95,0.35,0.6,1,0.95,4,3,1,4,2,"control",56
"148","subRE1_2","route 2",3,0.95,29,53,20,0.35,723194,53,48,1,10000,1833,4,"see raw data",705380,"baseline",171.096153846154,"15:34:36",88,2,1,0.6,0.95,0.35,0.6,1,0.95,4,3,1,4,1,"control",56
"149","subRE1_2","route 1",6,0.2,30,11,20,0.35,1526959,20,55,1,10000,1783,5,"see raw data",1515427,"control",158.3,"15:34:36",88,2,1,0.15,0.35,0.2,0.15,1,0.35,6,5,1,6,2,"control",56
"150","subRE1_2","route 1",6,0.2,30,11,20,0.35,735043,21,54,1,10000,1866,5,"see raw data",723194,"baseline",159.52380952381,"15:34:36",88,2,1,0.15,0.35,0.2,0.15,1,0.35,6,5,1,6,1,"control",56
"151","subRE1_2","route 2",3,0.55,31,31,11,0.2,748825,31,59,1,10000,1817,5,"see raw data",735043,"baseline",163.266666666667,"15:34:36",88,2,2,0.35,0.55,0.2,0.35,1,0.55,5,3,1,5,1,"control",56
"152","subRE1_2","route 2",3,0.55,31,31,11,0.2,1540991,31,60,1,10000,2049,5,"see raw data",1526959,"control",167.166666666667,"15:34:36",88,2,2,0.35,0.55,0.2,0.35,1,0.55,5,3,1,5,2,"control",56
"153","subRE1_2","route 1",7,0.2,32,11,53,0.95,1558089,53,67,1,10000,1716,3,"see raw data",1540991,"control",165.038461538462,"15:34:36",88,2,4,0.75,0.95,0.2,0.75,1,0.95,7,3,1,7,2,"control",56
"154","subRE1_2","route 1",7,0.2,32,11,53,0.95,766156,53,66,1,10000,1801,3,"see raw data",748825,"baseline",166.596153846154,"15:34:36",88,2,4,0.75,0.95,0.2,0.75,1,0.95,7,3,1,7,1,"control",56
"155","subRE1_2","route 1",6,0.75,33,42,11,0.2,792253,11,6,1,10000,2200,7,"see raw data",780671,"baseline",213.636363636364,"15:34:36",88,2,1,0.55,0.2,0.75,-0.55,0,0.75,6,7,0,7,1,"control",56
"156","subRE1_2","route 2",6,0.75,33,42,11,0.2,1589701,42,7,1,10000,2717,7,"see raw data",1573419,"control",163.071428571429,"15:34:36",88,2,1,0.55,0.75,0.2,0.55,1,0.75,7,6,1,7,2,"control",56
"157","subRE1_2","route 2",4,0.55,34,31,20,0.35,1603015,31,12,1,10000,1533,5,"see raw data",1589701,"control",163.967741935484,"15:34:36",88,2,1,0.2,0.55,0.35,0.2,1,0.55,5,4,1,5,2,"control",56
"158","subRE1_2","route 2",4,0.55,34,31,20,0.35,805917,32,11,1,10000,1883,5,"see raw data",792253,"baseline",159.645161290323,"15:34:36",88,2,1,0.2,0.55,0.35,0.2,1,0.55,5,4,1,5,1,"control",56
"159","subRE1_2","route 2",4,0.95,35,53,31,0.55,823232,54,16,1,10000,1750,5,"see raw data",805917,"baseline",164.452830188679,"15:34:36",88,2,1,0.4,0.95,0.55,0.4,1,0.95,5,4,1,5,1,"control",56
"160","subRE1_2","route 2",4,0.95,35,53,31,0.55,1619980,54,17,1,10000,1600,5,"see raw data",1603015,"control",163.490566037736,"15:34:36",88,2,1,0.4,0.95,0.55,0.4,1,0.95,5,4,1,5,2,"control",56
"161","subRE1_2","route 1",7,0.35,36,20,31,0.55,836898,31,23,1,10000,1883,4,"see raw data",823232,"baseline",162.322580645161,"15:34:36",88,2,3,0.2,0.55,0.35,0.2,1,0.55,7,4,1,7,1,"control",56
"162","subRE1_2","route 1",7,0.35,36,20,31,0.55,1633545,31,24,1,10000,1767,4,"see raw data",1619980,"control",164.516129032258,"15:34:36",88,2,3,0.2,0.55,0.35,0.2,1,0.55,7,4,1,7,2,"control",56
"163","subRE1_2","route 2",3,0.95,37,53,11,0.2,1651060,53,31,1,10000,1549,7,"see raw data",1633545,"control",173.245283018868,"15:34:36",88,2,4,0.75,0.95,0.2,0.75,1,0.95,7,3,1,7,2,"control",56
"164","subRE1_2","route 2",3,0.95,37,53,11,0.2,853895,53,30,1,10000,1433,7,"see raw data",836898,"baseline",165.365384615385,"15:34:36",88,2,4,0.75,0.95,0.2,0.75,1,0.95,7,3,1,7,1,"control",56
"165","subRE1_2","route 1",6,0.55,38,31,53,0.95,871259,53,36,1,10000,1783,3,"see raw data",853895,"baseline",167.584905660377,"15:34:36",88,2,3,0.4,0.95,0.55,0.4,1,0.95,6,3,1,6,1,"control",56
"166","subRE1_2","route 1",6,0.55,38,31,53,0.95,1668474,53,37,1,10000,1650,3,"see raw data",1651060,"control",173.867924528302,"15:34:36",88,2,3,0.4,0.95,0.55,0.4,1,0.95,6,3,1,6,2,"control",56
"167","subRE1_2","route 2",4,0.95,39,53,20,0.35,1685755,54,43,1,10000,1668,6,"see raw data",1668474,"control",166.037735849057,"15:34:36",88,2,2,0.6,0.95,0.35,0.6,1,0.95,6,4,1,6,2,"control",56
"168","subRE1_2","route 2",4,0.95,39,53,20,0.35,888490,53,42,1,10000,1833,6,"see raw data",871259,"baseline",163.792452830189,"15:34:36",88,2,2,0.6,0.95,0.35,0.6,1,0.95,6,4,1,6,1,"control",56
"169","subRE1_2","route 1",6,0.2,40,11,42,0.75,1701453,42,49,1,10000,1699,4,"see raw data",1685755,"control",169.047619047619,"15:34:36",88,2,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,2,"control",56
"170","subRE1_2","route 1",6,0.2,40,11,42,0.75,903788,42,48,1,10000,1750,4,"see raw data",888490,"baseline",162.690476190476,"15:34:36",88,2,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,1,"control",56
"171","subRE1_2","route 2",4,0.95,41,53,42,0.75,1718601,53,55,1,10000,1766,6,"see raw data",1701453,"control",165.415094339623,"15:34:36",88,2,2,0.2,0.95,0.75,0.2,1,0.95,6,4,1,6,2,"control",56
"172","subRE1_2","route 2",4,0.95,41,53,42,0.75,921069,53,54,1,10000,1900,6,"see raw data",903788,"baseline",163.188679245283,"15:34:36",88,2,2,0.2,0.95,0.75,0.2,1,0.95,6,4,1,6,1,"control",56
"173","subRE1_2","route 2",5,0.55,42,31,11,0.2,934668,31,61,1,10000,1652,7,"see raw data",921069,"baseline",166.58064516129,"15:34:36",88,2,2,0.35,0.55,0.2,0.35,1,0.55,7,5,1,7,1,"control",56
"174","subRE1_2","route 2",5,0.55,42,31,11,0.2,1732099,31,62,1,10000,1716,7,"see raw data",1718601,"control",161.666666666667,"15:34:36",88,2,2,0.35,0.55,0.2,0.35,1,0.55,7,5,1,7,2,"control",56
"175","subRE1_2","route 2",6,0.95,43,53,20,0.35,952465,54,68,1,10000,2016,7,"see raw data",934668,"baseline",169.471698113208,"15:34:36",88,2,1,0.6,0.95,0.35,0.6,1,0.95,7,6,1,7,1,"control",56
"176","subRE1_2","route 2",6,0.95,43,53,20,0.35,1749030,54,69,1,10000,1550,7,"see raw data",1732099,"control",158.792452830189,"15:34:36",88,2,1,0.6,0.95,0.35,0.6,1,0.95,7,6,1,7,2,"control",56
"177","subRE1_3","route 2",7,0.35,0,19,52,0.95,1078668,19,3,1,10000,2620,3,"see raw data",0,"control",210.368421052632,"11:49:21",88,3,4,0.6,0.35,0.95,-0.6,0,0.95,3,7,0,7,2,"control",55
"178","subRE1_3","route 1",7,0.35,0,19,52,0.95,214132,51,0,0,10000,2314,3,"see raw data",190314,"baseline",184.6,"11:49:21",88,3,4,0.6,0.95,0.35,0.6,1,0.95,7,3,1,7,1,"control",55
"179","subRE1_3","route 2",7,0.75,1,41,52,0.95,1095430,41,7,1,10000,1831,4,"see raw data",1078668,"control",197.925,"11:49:21",88,3,3,0.2,0.75,0.95,-0.2,0,0.95,4,7,0,7,2,"control",55
"180","subRE1_3","route 2",7,0.75,1,41,52,0.95,232557,41,4,1,10000,2899,4,"see raw data",214132,"baseline",212.85,"11:49:21",88,3,3,0.2,0.75,0.95,-0.2,0,0.95,4,7,0,7,1,"control",55
"181","subRE1_3","route 2",4,0.55,2,30,11,0.2,252535,31,10,1,10000,7229,6,"see raw data",232557,"baseline",189.766666666667,"11:49:21",88,3,2,0.35,0.55,0.2,0.35,1,0.55,6,4,1,6,1,"control",55
"182","subRE1_3","route 2",4,0.55,2,30,11,0.2,1110392,30,13,1,10000,2432,6,"see raw data",1095430,"control",191.896551724138,"11:49:21",88,3,2,0.35,0.55,0.2,0.35,1,0.55,6,4,1,6,2,"control",55
"183","subRE1_3","route 1",5,0.2,3,11,41,0.75,1127737,41,18,1,10000,2199,4,"see raw data",1110392,"control",201.2,"11:49:21",88,3,1,0.55,0.75,0.2,0.55,1,0.75,5,4,1,5,2,"control",55
"184","subRE1_3","route 2",5,0.2,3,11,41,0.75,266431,11,14,1,10000,4749,4,"see raw data",252535,"baseline",196.909090909091,"11:49:21",88,3,1,0.55,0.2,0.75,-0.55,0,0.75,4,5,0,5,1,"control",55
"185","subRE1_3","route 1",5,0.95,4,52,41,0.75,1144466,41,23,1,10000,2114,7,"see raw data",1127737,"control",189.707317073171,"11:49:21",88,3,2,0.2,0.75,0.95,-0.2,0,0.95,5,7,0,7,2,"control",55
"186","subRE1_3","route 1",5,0.95,4,52,41,0.75,283426,42,19,1,10000,2000,7,"see raw data",266431,"baseline",197.121951219512,"11:49:21",88,3,2,0.2,0.75,0.95,-0.2,0,0.95,5,7,0,7,1,"control",55
"187","subRE1_3","route 2",6,0.55,5,30,52,0.95,1159146,30,26,1,10000,1902,3,"see raw data",1144466,"control",198.241379310345,"11:49:21",88,3,3,0.4,0.55,0.95,-0.4,0,0.95,3,6,0,6,2,"control",55
"188","subRE1_3","route 2",6,0.55,5,30,52,0.95,299254,30,22,1,10000,2834,3,"see raw data",283426,"baseline",204.366666666667,"11:49:21",88,3,3,0.4,0.55,0.95,-0.4,0,0.95,3,6,0,6,1,"control",55
"189","subRE1_3","route 2",4,0.75,6,41,30,0.55,1176405,41,32,1,10000,2264,6,"see raw data",1159146,"control",195.878048780488,"11:49:21",88,3,2,0.2,0.75,0.55,0.2,1,0.75,6,4,1,6,2,"control",55
"190","subRE1_3","route 1",4,0.75,6,41,30,0.55,320500,30,26,1,10000,8081,6,"see raw data",299254,"baseline",203.9,"11:49:21",88,3,2,0.2,0.55,0.75,-0.2,0,0.75,4,6,0,6,1,"control",55
"191","subRE1_3","route 1",3,0.95,7,52,11,0.2,1187052,11,35,1,10000,1699,6,"see raw data",1176405,"control",199.9,"11:49:21",88,3,3,0.75,0.2,0.95,-0.75,0,0.95,3,6,0,6,2,"control",55
"192","subRE1_3","route 1",3,0.95,7,52,11,0.2,333377,11,29,1,10000,3733,6,"see raw data",320500,"baseline",201.363636363636,"11:49:21",88,3,3,0.75,0.2,0.95,-0.75,0,0.95,3,6,0,6,1,"control",55
"193","subRE1_3","route 2",4,0.35,8,19,11,0.2,1199932,19,40,1,10000,2084,5,"see raw data",1187052,"control",199.888888888889,"11:49:21",88,3,1,0.15,0.35,0.2,0.15,1,0.35,5,4,1,5,2,"control",55
"194","subRE1_3","route 2",4,0.35,8,19,11,0.2,347541,19,34,1,10000,3417,5,"see raw data",333377,"baseline",198.055555555556,"11:49:21",88,3,1,0.15,0.35,0.2,0.15,1,0.35,5,4,1,5,1,"control",55
"195","subRE1_3","route 2",6,0.35,9,19,52,0.95,361702,20,37,1,10000,3233,3,"see raw data",347541,"baseline",205.157894736842,"11:49:21",88,3,3,0.6,0.35,0.95,-0.6,0,0.95,3,6,0,6,1,"control",55
"196","subRE1_3","route 2",6,0.35,9,19,52,0.95,1212245,19,43,1,10000,1733,3,"see raw data",1199932,"control",203.421052631579,"11:49:21",88,3,3,0.6,0.35,0.95,-0.6,0,0.95,3,6,0,6,2,"control",55
"197","subRE1_3","route 1",4,0.2,10,11,19,0.35,1225291,20,47,1,10000,2283,3,"see raw data",1212245,"control",197.421052631579,"11:49:21",88,3,1,0.15,0.35,0.2,0.15,1,0.35,4,3,1,4,2,"control",55
"198","subRE1_3","route 1",4,0.2,10,11,19,0.35,375917,19,41,1,10000,3429,3,"see raw data",361702,"baseline",205.368421052632,"11:49:21",88,3,1,0.15,0.35,0.2,0.15,1,0.35,4,3,1,4,1,"control",55
"199","subRE1_3","route 2",5,0.75,11,41,30,0.55,1422300,41,7,1,10000,2216,7,"see raw data",1405438,"control",184.853658536585,"11:49:21",88,3,2,0.2,0.75,0.55,0.2,1,0.75,7,5,1,7,2,"control",55
"200","subRE1_3","route 2",5,0.75,11,41,30,0.55,431369,41,7,1,10000,2684,7,"see raw data",413939,"baseline",191.853658536585,"11:49:21",88,3,2,0.2,0.75,0.55,0.2,1,0.75,7,5,1,7,1,"control",55
"201","subRE1_3","route 2",4,0.75,12,41,11,0.2,449892,41,13,1,10000,3584,6,"see raw data",431369,"baseline",198.7,"11:49:21",88,3,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,1,"control",55
"202","subRE1_3","route 2",4,0.75,12,41,11,0.2,1440892,42,13,1,10000,2433,6,"see raw data",1422300,"control",223.048780487805,"11:49:21",88,3,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,2,"control",55
"203","subRE1_3","route 1",3,0.95,13,52,19,0.35,462655,19,16,1,10000,1818,5,"see raw data",449892,"baseline",206.166666666667,"11:49:21",88,3,2,0.6,0.35,0.95,-0.6,0,0.95,3,5,0,5,1,"control",55
"204","subRE1_3","route 1",3,0.95,13,52,19,0.35,1454821,19,16,1,10000,3349,5,"see raw data",1440892,"control",206.444444444444,"11:49:21",88,3,2,0.6,0.35,0.95,-0.6,0,0.95,3,5,0,5,2,"control",55
"205","subRE1_3","route 2",1,0.2,14,11,52,0.95,1465735,12,24,1,10000,1951,8,"see raw data",1454821,"control",181.909090909091,"11:49:21",88,3,7,0.75,0.2,0.95,-0.75,0,0.95,8,1,1,8,2,"control",55
"206","subRE1_3","route 2",1,0.2,14,11,52,0.95,475167,11,24,1,10000,3349,8,"see raw data",462655,"baseline",196.818181818182,"11:49:21",88,3,7,0.75,0.2,0.95,-0.75,0,0.95,8,1,1,8,1,"control",55
"207","subRE1_3","route 2",4,0.35,15,19,41,0.75,1480397,19,27,1,10000,3949,3,"see raw data",1465735,"control",200.888888888889,"11:49:21",88,3,1,0.4,0.35,0.75,-0.4,0,0.75,3,4,0,4,2,"control",55
"208","subRE1_3","route 2",4,0.35,15,19,41,0.75,488664,20,27,1,10000,2949,3,"see raw data",475167,"baseline",184.052631578947,"11:49:21",88,3,1,0.4,0.35,0.75,-0.4,0,0.75,3,4,0,4,1,"control",55
"209","subRE1_3","route 1",6,0.2,16,11,30,0.55,503459,31,33,1,10000,2452,5,"see raw data",488664,"baseline",181.666666666667,"11:49:21",88,3,1,0.35,0.55,0.2,0.35,1,0.55,6,5,1,6,1,"control",55
"210","subRE1_3","route 1",6,0.2,16,11,30,0.55,1507089,30,33,1,10000,13682,5,"see raw data",1480397,"control",203.866666666667,"11:49:21",88,3,1,0.35,0.55,0.2,0.35,1,0.55,6,5,1,6,2,"control",55
"211","subRE1_3","route 2",5,0.2,17,11,52,0.95,516455,12,36,1,10000,3850,3,"see raw data",503459,"baseline",186.636363636364,"11:49:21",88,3,2,0.75,0.2,0.95,-0.75,0,0.95,3,5,0,5,1,"control",55
"212","subRE1_3","route 2",5,0.2,17,11,52,0.95,1518071,12,36,1,10000,1800,3,"see raw data",1507089,"control",200.090909090909,"11:49:21",88,3,2,0.75,0.2,0.95,-0.75,0,0.95,3,5,0,5,2,"control",55
"213","subRE1_3","route 2",5,0.35,18,19,52,0.95,529784,19,40,1,10000,2583,4,"see raw data",516455,"baseline",201.684210526316,"11:49:21",88,3,1,0.6,0.35,0.95,-0.6,0,0.95,4,5,0,5,1,"control",55
"214","subRE1_3","route 2",5,0.35,18,19,52,0.95,1530898,19,40,1,10000,2245,4,"see raw data",1518071,"control",191.421052631579,"11:49:21",88,3,1,0.6,0.35,0.95,-0.6,0,0.95,4,5,0,5,2,"control",55
"215","subRE1_3","route 2",5,0.2,19,11,52,0.95,540614,11,43,1,10000,2082,3,"see raw data",529784,"baseline",180,"11:49:21",88,3,2,0.75,0.2,0.95,-0.75,0,0.95,3,5,0,5,1,"control",55
"216","subRE1_3","route 2",5,0.2,19,11,52,0.95,1543561,11,43,1,10000,3499,3,"see raw data",1530898,"control",197.545454545455,"11:49:21",88,3,2,0.75,0.2,0.95,-0.75,0,0.95,3,5,0,5,2,"control",55
"217","subRE1_3","route 2",7,0.55,20,30,52,0.95,563374,31,47,1,10000,9764,4,"see raw data",540614,"baseline",192.8,"11:49:21",88,3,3,0.4,0.55,0.95,-0.4,0,0.95,4,7,0,7,1,"control",55
"218","subRE1_3","route 2",7,0.55,20,30,52,0.95,1559725,30,47,1,10000,3198,4,"see raw data",1543561,"control",201.655172413793,"11:49:21",88,3,3,0.4,0.55,0.95,-0.4,0,0.95,4,7,0,7,2,"control",55
"219","subRE1_3","route 2",7,0.2,21,11,41,0.75,577070,12,53,1,10000,4732,6,"see raw data",563374,"baseline",188.090909090909,"11:49:21",88,3,1,0.55,0.2,0.75,-0.55,0,0.75,6,7,0,7,1,"control",55
"220","subRE1_3","route 1",7,0.2,21,11,41,0.75,1579067,41,54,1,10000,4583,6,"see raw data",1559725,"control",189.80487804878,"11:49:21",88,3,1,0.55,0.75,0.2,0.55,1,0.75,7,6,1,7,2,"control",55
"221","subRE1_3","route 2",4,0.55,22,30,52,0.95,1621171,30,3,1,10000,6481,3,"see raw data",1601527,"control",203.666666666667,"11:49:21",88,3,1,0.4,0.55,0.95,-0.4,0,0.95,3,4,0,4,2,"control",55
"222","subRE1_3","route 2",4,0.55,22,30,52,0.95,627040,30,3,1,10000,2350,3,"see raw data",612126,"baseline",185.448275862069,"11:49:21",88,3,1,0.4,0.55,0.95,-0.4,0,0.95,3,4,0,4,1,"control",55
"223","subRE1_3","route 1",4,0.95,23,52,11,0.2,1633401,12,7,1,10000,2866,6,"see raw data",1621171,"control",206,"11:49:21",88,3,2,0.75,0.2,0.95,-0.75,0,0.95,4,6,0,6,2,"control",55
"224","subRE1_3","route 1",4,0.95,23,52,11,0.2,638601,11,7,1,10000,2430,6,"see raw data",627040,"baseline",204.9,"11:49:21",88,3,2,0.75,0.2,0.95,-0.75,0,0.95,4,6,0,6,1,"control",55
"225","subRE1_3","route 2",3,0.55,24,30,19,0.35,652917,31,14,1,10000,2136,7,"see raw data",638601,"baseline",171.7,"11:49:21",88,3,4,0.2,0.55,0.35,0.2,1,0.55,7,3,1,7,1,"control",55
"226","subRE1_3","route 2",3,0.55,24,30,19,0.35,1651095,30,14,1,10000,4952,7,"see raw data",1633401,"control",200.51724137931,"11:49:21",88,3,4,0.2,0.55,0.35,0.2,1,0.55,7,3,1,7,2,"control",55
"227","subRE1_3","route 1",7,0.2,25,11,19,0.35,665897,20,21,1,10000,2382,6,"see raw data",652917,"baseline",192.842105263158,"11:49:21",88,3,1,0.15,0.35,0.2,0.15,1,0.35,7,6,1,7,1,"control",55
"228","subRE1_3","route 1",7,0.2,25,11,19,0.35,1666241,19,21,1,10000,4216,6,"see raw data",1651095,"control",218.555555555556,"11:49:21",88,3,1,0.15,0.35,0.2,0.15,1,0.35,7,6,1,7,2,"control",55
"229","subRE1_3","route 2",4,0.75,26,41,11,0.2,682475,41,27,1,10000,2048,6,"see raw data",665897,"baseline",177.243902439024,"11:49:21",88,3,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,1,"control",55
